"ImageId","Label"
1,4.41536799288191
2,4.41536799288191
3,4.41536799288191
4,4.41536799288191
5,4.41536799288191
6,4.41536799288191
7,4.41536799288191
8,4.41536799288191
9,4.41536799288191
10,4.41536799288191
11,4.41536799288191
12,4.41536799288191
13,4.41536799288191
14,4.41536799288191
15,4.41536799288191
16,4.41536799288191
17,4.41536799288191
18,4.41536799288191
19,4.41536799288191
20,4.41536799288191
21,4.41536799288191
22,4.41536799288191
23,4.41536799288191
24,4.41536799288191
25,4.41536799288191
26,4.41536799288191
27,4.41536799288191
28,4.41536799288191
29,4.41536799288191
30,4.41536799288191
31,4.41536799288191
32,4.41536799288191
33,4.41536799288191
34,4.41536799288191
35,4.41536799288191
36,4.41536799288191
37,4.41536799288191
38,4.41536799288191
39,4.41536799288191
40,4.41536799288191
41,4.41536799288191
42,4.41536799288191
43,4.41536799288191
44,4.41536799288191
45,4.41536799288191
46,4.41536799288191
47,4.41536799288191
48,4.41536799288191
49,4.41536799288191
50,4.41536799288191
51,4.41536799288191
52,4.41536799288191
53,4.41536799288191
54,4.41536799288191
55,4.41536799288191
56,4.41536799288191
57,4.41536799288191
58,4.41536799288191
59,4.41536799288191
60,4.41536799288191
61,4.41536799288191
62,4.41536799288191
63,4.41536799288191
64,4.41536799288191
65,4.41536799288191
66,4.41536799288191
67,4.41536799288191
68,4.41536799288191
69,4.41536799288191
70,4.41536799288191
71,4.41536799288191
72,4.41536799288191
73,4.41536799288191
74,4.41536799288191
75,4.41536799288191
76,4.41536799288191
77,4.41536799288191
78,4.41536799288191
79,4.41536799288191
80,4.41536799288191
81,4.41536799288191
82,4.41536799288191
83,4.41536799288191
84,4.41536799288191
85,4.41536799288191
86,4.41536799288191
87,4.41536799288191
88,4.41536799288191
89,4.41536799288191
90,4.41536799288191
91,4.41536799288191
92,4.41536799288191
93,4.41536799288191
94,4.41536799288191
95,4.41536799288191
96,4.41536799288191
97,4.41536799288191
98,4.41536799288191
99,4.41536799288191
100,4.41536799288191
101,4.41536799288191
102,4.41536799288191
103,4.41536799288191
104,4.41536799288191
105,4.41536799288191
106,4.41536799288191
107,4.41536799288191
108,4.41536799288191
109,4.41536799288191
110,4.41536799288191
111,4.41536799288191
112,4.41536799288191
113,4.41536799288191
114,4.41536799288191
115,4.41536799288191
116,4.41536799288191
117,4.41536799288191
118,4.41536799288191
119,4.41536799288191
120,4.41536799288191
121,4.41536799288191
122,4.41536799288191
123,4.41536799288191
124,4.41536799288191
125,4.41536799288191
126,4.41536799288191
127,4.41536799288191
128,4.41536799288191
129,4.41536799288191
130,4.41536799288191
131,4.41536799288191
132,4.41536799288191
133,4.41536799288191
134,4.41536799288191
135,4.41536799288191
136,4.41536799288191
137,4.41536799288191
138,4.41536799288191
139,4.41536799288191
140,4.41536799288191
141,4.41536799288191
142,4.41536799288191
143,4.41536799288191
144,4.41536799288191
145,4.41536799288191
146,4.41536799288191
147,4.41536799288191
148,4.41536799288191
149,4.41536799288191
150,4.41536799288191
151,4.41536799288191
152,4.41536799288191
153,4.41536799288191
154,4.41536799288191
155,4.41536799288191
156,4.41536799288191
157,4.41536799288191
158,4.41536799288191
159,4.41536799288191
160,4.41536799288191
161,4.41536799288191
162,4.41536799288191
163,4.41536799288191
164,4.41536799288191
165,4.41536799288191
166,4.41536799288191
167,4.41536799288191
168,4.41536799288191
169,4.41536799288191
170,4.41536799288191
171,4.41536799288191
172,4.41536799288191
173,4.41536799288191
174,4.41536799288191
175,4.41536799288191
176,4.41536799288191
177,4.41536799288191
178,4.41536799288191
179,4.41536799288191
180,4.41536799288191
181,4.41536799288191
182,4.41536799288191
183,4.41536799288191
184,4.41536799288191
185,4.41536799288191
186,4.41536799288191
187,4.41536799288191
188,4.41536799288191
189,4.41536799288191
190,4.41536799288191
191,4.41536799288191
192,4.41536799288191
193,4.41536799288191
194,4.41536799288191
195,4.41536799288191
196,4.41536799288191
197,4.41536799288191
198,4.41536799288191
199,4.41536799288191
200,4.41536799288191
201,4.41536799288191
202,4.41536799288191
